5.000000000000000000e+00 3.620000000000000284e+01 2.339999999999999858e+01 4.389999999999999858e+01 5.222357559204101562e+01
5.000000000000000000e+00 3.650000000000000000e+01 2.389999999999999858e+01 4.560000000000000142e+01 5.264118194580078125e+01
5.000000000000000000e+00 3.600000000000000000e+01 2.319999999999999929e+01 6.000000000000000000e+01 5.224091720581054688e+01
5.000000000000000000e+00 3.570000000000000284e+01 2.319999999999999929e+01 7.370000000000000284e+01 5.287708282470703125e+01
5.000000000000000000e+00 3.639999999999999858e+01 2.369999999999999929e+01 5.370000000000000284e+01 5.243833160400390625e+01
5.000000000000000000e+00 3.750000000000000000e+01 2.439999999999999858e+01 3.639999999999999858e+01 5.121271896362304688e+01
5.000000000000000000e+00 3.560000000000000142e+01 2.239999999999999858e+01 3.050000000000000000e+01 5.113644409179687500e+01
5.000000000000000000e+00 3.650000000000000000e+01 2.350000000000000000e+01 4.210000000000000142e+01 5.165577697753906250e+01
5.000000000000000000e+00 3.610000000000000142e+01 2.319999999999999929e+01 5.989999999999999858e+01 5.197950744628906250e+01
5.000000000000000000e+00 3.650000000000000000e+01 2.339999999999999858e+01 3.929999999999999716e+01 5.134439468383789062e+01
5.000000000000000000e+00 3.710000000000000142e+01 2.389999999999999858e+01 4.670000000000000284e+01 5.091464233398437500e+01
5.000000000000000000e+00 3.660000000000000142e+01 2.369999999999999929e+01 4.010000000000000142e+01 5.192950439453125000e+01
5.000000000000000000e+00 3.539999999999999858e+01 2.269999999999999929e+01 7.859999999999999432e+01 5.251324844360351562e+01
5.000000000000000000e+00 3.600000000000000000e+01 2.350000000000000000e+01 6.690000000000000568e+01 5.285999679565429688e+01
5.000000000000000000e+00 3.679999999999999716e+01 2.450000000000000000e+01 6.260000000000000142e+01 5.313910293579101562e+01
5.000000000000000000e+00 3.679999999999999716e+01 2.350000000000000000e+01 4.910000000000000142e+01 5.058277511596679688e+01
5.000000000000000000e+00 3.360000000000000142e+01 2.139999999999999858e+01 7.600000000000000000e+01 5.339161300659179688e+01
5.000000000000000000e+00 3.579999999999999716e+01 2.380000000000000071e+01 9.479999999999999716e+01 5.354076385498046875e+01
5.000000000000000000e+00 3.600000000000000000e+01 2.319999999999999929e+01 5.510000000000000142e+01 5.224091720581054688e+01
5.000000000000000000e+00 3.510000000000000142e+01 2.189999999999999858e+01 4.670000000000000284e+01 5.120890045166015625e+01
5.000000000000000000e+00 3.820000000000000284e+01 2.469999999999999929e+01 3.339999999999999858e+01 4.943388366699218750e+01
5.000000000000000000e+00 3.700000000000000000e+01 2.369999999999999929e+01 4.210000000000000142e+01 5.054901123046875000e+01
5.000000000000000000e+00 3.620000000000000284e+01 2.339999999999999858e+01 4.289999999999999858e+01 5.222357559204101562e+01
5.000000000000000000e+00 3.579999999999999716e+01 2.269999999999999929e+01 4.360000000000000142e+01 5.143502044677734375e+01
5.000000000000000000e+00 3.510000000000000142e+01 2.319999999999999929e+01 7.929999999999999716e+01 5.365220642089843750e+01
5.000000000000000000e+00 3.529999999999999716e+01 2.280000000000000071e+01 5.579999999999999716e+01 5.289927291870117188e+01
5.000000000000000000e+00 3.589999999999999858e+01 2.300000000000000000e+01 5.350000000000000000e+01 5.199924087524414062e+01
5.000000000000000000e+00 3.710000000000000142e+01 2.400000000000000000e+01 4.050000000000000000e+01 5.126565551757812500e+01
5.000000000000000000e+00 3.710000000000000142e+01 2.410000000000000142e+01 4.489999999999999858e+01 5.158649063110351562e+01
5.000000000000000000e+00 3.610000000000000142e+01 2.350000000000000000e+01 5.879999999999999716e+01 5.266800689697265625e+01
5.000000000000000000e+00 3.660000000000000142e+01 2.369999999999999929e+01 4.600000000000000000e+01 5.192950439453125000e+01
5.000000000000000000e+00 3.600000000000000000e+01 2.319999999999999929e+01 7.740000000000000568e+01 5.224091720581054688e+01
5.000000000000000000e+00 3.389999999999999858e+01 2.239999999999999858e+01 1.120999999999999943e+02 5.394357299804687500e+01
5.000000000000000000e+00 3.660000000000000142e+01 2.330000000000000071e+01 3.370000000000000284e+01 5.061648941040039062e+01
5.000000000000000000e+00 3.739999999999999858e+01 2.369999999999999929e+01 2.160000000000000142e+01 4.858885574340820312e+01
5.000000000000000000e+00 3.660000000000000142e+01 2.430000000000000071e+01 8.590000000000000568e+01 5.314852905273437500e+01
5.000000000000000000e+00 3.629999999999999716e+01 2.339999999999999858e+01 4.829999999999999716e+01 5.195960617065429688e+01
5.000000000000000000e+00 3.629999999999999716e+01 2.419999999999999929e+01 6.709999999999999432e+01 5.341803359985351562e+01
5.000000000000000000e+00 3.710000000000000142e+01 2.389999999999999858e+01 3.089999999999999858e+01 5.091464233398437500e+01
5.000000000000000000e+00 3.620000000000000284e+01 2.380000000000000071e+01 6.440000000000000568e+01 5.301637268066406250e+01
5.000000000000000000e+00 3.679999999999999716e+01 2.439999999999999858e+01 6.779999999999999716e+01 5.298488616943359375e+01
5.000000000000000000e+00 3.679999999999999716e+01 2.439999999999999858e+01 4.679999999999999716e+01 5.298488616943359375e+01
5.000000000000000000e+00 3.600000000000000000e+01 2.360000000000000142e+01 8.250000000000000000e+01 5.302655029296875000e+01
5.000000000000000000e+00 3.720000000000000284e+01 2.430000000000000071e+01 4.120000000000000284e+01 5.186836242675781250e+01
5.000000000000000000e+00 3.639999999999999858e+01 2.330000000000000071e+01 4.020000000000000284e+01 5.135742187500000000e+01
5.000000000000000000e+00 3.589999999999999858e+01 2.369999999999999929e+01 5.529999999999999716e+01 5.331320953369140625e+01
5.000000000000000000e+00 3.710000000000000142e+01 2.400000000000000000e+01 3.750000000000000000e+01 5.126565551757812500e+01
5.000000000000000000e+00 3.710000000000000142e+01 2.419999999999999929e+01 6.339999999999999858e+01 5.187864685058593750e+01
5.000000000000000000e+00 3.579999999999999716e+01 2.419999999999999929e+01 8.429999999999999716e+01 5.385800933837890625e+01
5.000000000000000000e+00 3.660000000000000142e+01 2.380000000000000071e+01 4.800000000000000000e+01 5.218846893310546875e+01
5.000000000000000000e+00 3.620000000000000284e+01 2.339999999999999858e+01 4.689999999999999858e+01 5.222357559204101562e+01
5.000000000000000000e+00 3.639999999999999858e+01 2.419999999999999929e+01 6.420000000000000284e+01 5.329343032836914062e+01
5.000000000000000000e+00 3.700000000000000000e+01 2.439999999999999858e+01 3.520000000000000284e+01 5.260675048828125000e+01
5.000000000000000000e+00 3.729999999999999716e+01 2.439999999999999858e+01 4.779999999999999716e+01 5.185807037353515625e+01
5.000000000000000000e+00 3.570000000000000284e+01 2.330000000000000071e+01 7.179999999999999716e+01 5.304148864746093750e+01
5.000000000000000000e+00 3.629999999999999716e+01 2.439999999999999858e+01 8.620000000000000284e+01 5.362100219726562500e+01
5.000000000000000000e+00 3.589999999999999858e+01 2.339999999999999858e+01 5.500000000000000000e+01 5.286572265625000000e+01
5.000000000000000000e+00 3.660000000000000142e+01 2.389999999999999858e+01 6.060000000000000142e+01 5.242286682128906250e+01
