1.000000000000000000e+00 2.260000000000000142e+01 1.050000000000000000e+01 3.539999999999999858e+01 1.390543174743652344e+01
1.000000000000000000e+00 2.539999999999999858e+01 1.040000000000000036e+01 6.900000000000000355e+00 1.337427139282226562e+01
1.000000000000000000e+00 2.389999999999999858e+01 1.040000000000000036e+01 1.209999999999999964e+01 1.356573104858398438e+01
1.000000000000000000e+00 2.350000000000000000e+01 1.009999999999999964e+01 9.199999999999999289e+00 1.359062671661376953e+01
1.000000000000000000e+00 2.250000000000000000e+01 9.699999999999999289e+00 1.939999999999999858e+01 1.373034858703613281e+01
1.000000000000000000e+00 2.330000000000000071e+01 9.699999999999999289e+00 1.630000000000000071e+01 1.356442070007324219e+01
1.000000000000000000e+00 2.500000000000000000e+01 1.100000000000000000e+01 9.599999999999999645e+00 1.347666645050048828e+01
1.000000000000000000e+00 2.360000000000000142e+01 9.800000000000000711e+00 1.839999999999999858e+01 1.352924060821533203e+01
1.000000000000000000e+00 2.369999999999999929e+01 1.050000000000000000e+01 2.089999999999999858e+01 1.361944007873535156e+01
1.000000000000000000e+00 2.380000000000000071e+01 1.000000000000000000e+01 9.099999999999999645e+00 1.352493858337402344e+01
1.000000000000000000e+00 2.419999999999999929e+01 1.150000000000000000e+01 3.069999999999999929e+01 1.370530319213867188e+01
1.000000000000000000e+00 2.430000000000000071e+01 1.080000000000000071e+01 1.309999999999999964e+01 1.355712413787841797e+01
1.000000000000000000e+00 2.430000000000000071e+01 9.300000000000000711e+00 1.800000000000000044e+00 1.339008712768554688e+01
1.000000000000000000e+00 2.500000000000000000e+01 1.040000000000000036e+01 1.899999999999999911e+00 1.341373634338378906e+01
1.000000000000000000e+00 2.360000000000000142e+01 1.059999999999999964e+01 2.000000000000000000e+01 1.365863609313964844e+01
1.000000000000000000e+00 2.439999999999999858e+01 1.009999999999999964e+01 1.199999999999999956e+00 1.345336914062500000e+01
1.000000000000000000e+00 2.410000000000000142e+01 9.900000000000000355e+00 4.799999999999999822e+00 1.346977138519287109e+01
1.000000000000000000e+00 2.280000000000000071e+01 9.099999999999999645e+00 1.200000000000000000e+01 1.356185626983642578e+01
1.000000000000000000e+00 2.380000000000000071e+01 1.150000000000000000e+01 4.439999999999999858e+01 1.381219577789306641e+01
1.000000000000000000e+00 2.380000000000000071e+01 1.090000000000000036e+01 2.189999999999999858e+01 1.367323684692382812e+01
1.000000000000000000e+00 2.460000000000000142e+01 1.080000000000000071e+01 3.529999999999999716e+01 1.350889205932617188e+01
1.000000000000000000e+00 2.330000000000000071e+01 1.069999999999999929e+01 2.580000000000000071e+01 1.375140190124511719e+01
1.000000000000000000e+00 2.410000000000000142e+01 1.019999999999999929e+01 1.509999999999999964e+01 1.350567913055419922e+01
1.000000000000000000e+00 2.350000000000000000e+01 1.059999999999999964e+01 1.680000000000000071e+01 1.368090820312500000e+01
1.000000000000000000e+00 2.300000000000000000e+01 9.000000000000000000e+00 7.000000000000000000e+00 1.351637935638427734e+01
1.000000000000000000e+00 2.410000000000000142e+01 1.090000000000000036e+01 2.400000000000000000e+01 1.361008834838867188e+01
1.000000000000000000e+00 2.410000000000000142e+01 9.800000000000000711e+00 8.400000000000000355e+00 1.345877647399902344e+01
1.000000000000000000e+00 2.360000000000000142e+01 1.080000000000000071e+01 1.610000000000000142e+01 1.369890880584716797e+01
1.000000000000000000e+00 2.380000000000000071e+01 1.030000000000000071e+01 2.160000000000000142e+01 1.356796264648437500e+01
1.000000000000000000e+00 2.350000000000000000e+01 9.900000000000000355e+00 1.469999999999999929e+01 1.355975437164306641e+01
1.000000000000000000e+00 2.530000000000000071e+01 1.090000000000000036e+01 5.000000000000000000e+00 1.342826461791992188e+01
1.000000000000000000e+00 2.530000000000000071e+01 1.050000000000000000e+01 3.000000000000000000e+00 1.339172744750976562e+01
1.000000000000000000e+00 2.339999999999999858e+01 9.500000000000000000e+00 8.500000000000000000e+00 1.352033424377441406e+01
1.000000000000000000e+00 2.310000000000000142e+01 9.400000000000000355e+00 2.150000000000000000e+01 1.355456542968750000e+01
1.000000000000000000e+00 2.280000000000000071e+01 9.500000000000000000e+00 2.139999999999999858e+01 1.362506675720214844e+01
1.000000000000000000e+00 2.389999999999999858e+01 9.800000000000000711e+00 5.799999999999999822e+00 1.348512458801269531e+01
1.000000000000000000e+00 2.380000000000000071e+01 8.900000000000000355e+00 2.100000000000000089e+00 1.340641212463378906e+01
1.000000000000000000e+00 2.410000000000000142e+01 1.090000000000000036e+01 1.910000000000000142e+01 1.361008834838867188e+01
1.000000000000000000e+00 2.489999999999999858e+01 1.050000000000000000e+01 9.099999999999999645e+00 1.343456268310546875e+01
1.000000000000000000e+00 2.419999999999999929e+01 9.699999999999999289e+00 1.119999999999999929e+01 1.343635368347167969e+01
1.000000000000000000e+00 2.369999999999999929e+01 1.050000000000000000e+01 2.219999999999999929e+01 1.361944007873535156e+01
1.000000000000000000e+00 2.350000000000000000e+01 1.019999999999999929e+01 2.069999999999999929e+01 1.360710906982421875e+01
1.000000000000000000e+00 2.380000000000000071e+01 1.159999999999999964e+01 4.239999999999999858e+01 1.383949851989746094e+01
1.000000000000000000e+00 2.360000000000000142e+01 1.030000000000000071e+01 2.339999999999999858e+01 1.360468673706054688e+01
1.000000000000000000e+00 2.280000000000000071e+01 9.599999999999999645e+00 2.930000000000000071e+01 1.364264106750488281e+01
1.000000000000000000e+00 2.519999999999999929e+01 9.199999999999999289e+00 1.800000000000000044e+00 1.331296157836914062e+01
1.000000000000000000e+00 2.319999999999999929e+01 1.030000000000000071e+01 1.989999999999999858e+01 1.368894767761230469e+01
1.000000000000000000e+00 2.350000000000000000e+01 1.119999999999999929e+01 2.830000000000000071e+01 1.382056045532226562e+01
1.000000000000000000e+00 2.489999999999999858e+01 1.100000000000000000e+01 4.599999999999999645e+00 1.349059486389160156e+01
1.000000000000000000e+00 2.450000000000000000e+01 1.059999999999999964e+01 1.409999999999999964e+01 1.349792098999023438e+01
1.000000000000000000e+00 2.350000000000000000e+01 9.500000000000000000e+00 1.050000000000000000e+01 1.350542259216308594e+01
1.000000000000000000e+00 2.519999999999999929e+01 1.050000000000000000e+01 5.299999999999999822e+00 1.340174865722656250e+01
1.000000000000000000e+00 2.330000000000000071e+01 1.040000000000000036e+01 2.660000000000000142e+01 1.368622589111328125e+01
1.000000000000000000e+00 2.330000000000000071e+01 9.599999999999999645e+00 2.139999999999999858e+01 1.354986572265625000e+01
1.000000000000000000e+00 2.369999999999999929e+01 1.069999999999999929e+01 2.119999999999999929e+01 1.365612220764160156e+01
1.000000000000000000e+00 2.380000000000000071e+01 1.050000000000000000e+01 1.250000000000000000e+01 1.359995174407958984e+01
1.000000000000000000e+00 2.339999999999999858e+01 1.100000000000000000e+01 3.529999999999999716e+01 1.379729938507080078e+01
1.000000000000000000e+00 2.539999999999999858e+01 1.150000000000000000e+01 9.099999999999999645e+00 1.348202800750732422e+01
1.000000000000000000e+00 2.369999999999999929e+01 1.100000000000000000e+01 2.789999999999999858e+01 1.371784687042236328e+01
1.000000000000000000e+00 2.400000000000000000e+01 9.900000000000000355e+00 1.190000000000000036e+01 1.348316764831542969e+01
1.000000000000000000e+00 2.450000000000000000e+01 1.100000000000000000e+01 2.480000000000000071e+01 1.355301094055175781e+01
1.000000000000000000e+00 2.319999999999999929e+01 8.599999999999999645e+00 1.430000000000000071e+01 1.344481849670410156e+01
1.000000000000000000e+00 2.360000000000000142e+01 9.099999999999999645e+00 9.500000000000000000e+00 1.344720268249511719e+01
1.000000000000000000e+00 2.380000000000000071e+01 9.400000000000000355e+00 4.799999999999999822e+00 1.345373439788818359e+01
1.000000000000000000e+00 2.460000000000000142e+01 1.080000000000000071e+01 7.299999999999999822e+00 1.350889205932617188e+01
1.000000000000000000e+00 2.489999999999999858e+01 1.040000000000000036e+01 1.359999999999999964e+01 1.342471885681152344e+01
1.000000000000000000e+00 2.430000000000000071e+01 9.300000000000000711e+00 8.900000000000000355e+00 1.339008712768554688e+01
1.000000000000000000e+00 2.289999999999999858e+01 1.000000000000000000e+01 1.819999999999999929e+01 1.369736671447753906e+01
1.000000000000000000e+00 2.460000000000000142e+01 9.500000000000000000e+00 6.400000000000000355e+00 1.337776851654052734e+01
1.000000000000000000e+00 2.419999999999999929e+01 1.030000000000000071e+01 2.189999999999999858e+01 1.350369834899902344e+01
1.000000000000000000e+00 2.380000000000000071e+01 9.400000000000000355e+00 1.419999999999999929e+01 1.345373439788818359e+01
1.000000000000000000e+00 2.469999999999999929e+01 9.400000000000000355e+00 4.700000000000000178e+00 1.336171054840087891e+01
1.000000000000000000e+00 2.460000000000000142e+01 1.030000000000000071e+01 1.059999999999999964e+01 1.344988155364990234e+01
1.000000000000000000e+00 2.419999999999999929e+01 9.199999999999999289e+00 5.000000000000000000e+00 1.339163780212402344e+01
1.000000000000000000e+00 2.339999999999999858e+01 9.199999999999999289e+00 1.109999999999999964e+01 1.348353958129882812e+01
